"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90","GA","GA90","SoTA","Saves","Save_percent","W","D","L","CS","CS_percent","PKatt_Penalty","PKA_Penalty","PKsv_Penalty","PKm_Penalty","Save_percent_Penalty","Url"
2019,"Celta Vigo","La Liga","Rubén Blanco","ESP","GK","23",1995,25,25,2250,25,40,1.6,109,69,67,7,6,12,6,24,5,4,0,1,0,"https://fbref.com/en/players/967f34d3/Ruben-Blanco"
2019,"Chelsea","Premier League","Kepa Arrizabalaga","ESP","GK","23",1994,36,36,3240,36,39,1.08,121,81,68.6,20,8,8,14,38.9,2,1,1,0,50,"https://fbref.com/en/players/28d596a0/Kepa-Arrizabalaga"
2019,"Chelsea","Premier League","Willy Caballero","ARG","GK","36",1981,2,2,180,2,0,0,3,3,100,1,1,0,2,100,0,0,0,0,NA,"https://fbref.com/en/players/a179d516/Willy-Caballero"
2019,"Chievo","Serie A","Andrea Seculin","ITA","GK","28",1990,2,1,90,1,7,7,12,5,41.7,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/c4f573f4/Andrea-Seculin"
2019,"Chievo","Serie A","Adrian Šemper","CRO","GK","20",1998,6,6,540,6,8,1.33,32,24,75,1,3,2,2,33.3,0,0,0,0,NA,"https://fbref.com/en/players/f02dde20/Adrian-Semper"
2019,"Chievo","Serie A","Stefano Sorrentino","ITA","GK","39",1979,31,31,2790,31,60,1.94,167,107,65.3,1,11,19,5,16.1,4,2,2,0,50,"https://fbref.com/en/players/048877f5/Stefano-Sorrentino"
2019,"Crystal Palace","Premier League","Vicente Guaita","ESP","GK","31",1987,20,20,1755,19.5,23,1.18,85,63,74.1,10,4,6,7,35,1,1,0,0,0,"https://fbref.com/en/players/ab13a5aa/Vicente-Guaita"
2019,"Crystal Palace","Premier League","Wayne Hennessey","WAL","GK","31",1987,18,17,1575,17.5,26,1.49,69,42,66.7,4,3,10,5,29.4,4,3,1,0,25,"https://fbref.com/en/players/76eca7e2/Wayne-Hennessey"
2019,"Crystal Palace","Premier League","Julián Speroni","ARG","GK","39",1979,1,1,90,1,4,4,9,5,55.6,0,0,1,0,0,0,0,0,0,NA,"https://fbref.com/en/players/8e65a5e5/Julian-Speroni"
2019,"Dijon","Ligue 1","Rúnar Alex Rúnarsson","ISL","GK","23",1995,25,25,2250,25,43,1.72,99,56,58.6,7,5,13,5,20,2,2,0,0,0,"https://fbref.com/en/players/8fa8f8d2/Runar-Alex-Runarsson"
2019,"Dijon","Ligue 1","Bobby Allain","FRA","GK","26",1991,13,13,1170,13,17,1.31,72,56,77.8,2,2,9,1,7.7,1,1,0,0,0,"https://fbref.com/en/players/8870154f/Bobby-Allain"
2019,"Dortmund","Bundesliga","Roman Bürki","SUI","GK","27",1990,32,32,2880,32,40,1.25,128,88,71.9,21,7,4,10,31.3,4,4,0,0,0,"https://fbref.com/en/players/9d12e142/Roman-Burki"
